Update,Reward
438,517.5921630859375
439,525.363525390625
440,543.9821166992188
441,464.0631408691406
442,511.947509765625
443,523.9403686523438
444,524.9222412109375
445,526.4361572265625
446,497.56005859375
447,522.151611328125
448,401.34326171875
449,505.87579345703125
450,520.2647094726562
451,539.5110473632812
452,382.4635314941406
453,422.07275390625
454,518.1476440429688
455,282.6774597167969
456,535.79541015625
457,516.443115234375
458,540.6284790039062
459,541.90966796875
460,514.3692626953125
461,550.6407470703125
462,517.5621337890625
463,538.0189208984375
464,522.1405029296875
465,553.4115600585938
466,542.656982421875
467,387.7876281738281
468,530.21826171875
469,409.8947448730469
470,526.3609619140625
471,520.7552490234375
472,369.2275085449219
473,529.7364501953125
474,538.4935302734375
475,549.4156494140625
476,414.130859375
477,398.5638732910156
478,522.6437377929688
479,167.77621459960938
480,562.86328125
481,506.9625244140625
482,395.0121154785156
483,532.5753173828125
484,382.3555908203125
485,413.138671875
486,532.119140625
487,526.5950317382812
488,533.22509765625
