Update,Reward
669,588.743896484375
670,315.10821533203125
671,594.7008056640625
672,306.5585021972656
673,584.6396484375
674,364.94183349609375
675,613.0679931640625
676,470.1044921875
677,354.6504821777344
678,618.3116455078125
679,578.59765625
680,374.7149353027344
681,472.72637939453125
682,488.14434814453125
683,469.88995361328125
684,592.385009765625
685,559.538818359375
686,466.6417236328125
687,617.15869140625
688,586.9117431640625
689,586.9223022460938
690,576.418701171875
691,368.31427001953125
692,581.6585693359375
693,578.4157104492188
694,581.8983764648438
695,424.24212646484375
696,587.0230712890625
697,568.43798828125
698,563.6595458984375
699,572.523681640625
700,577.5162963867188
701,418.9441833496094
702,540.4385375976562
703,560.8275146484375
704,572.24658203125
705,514.2474365234375
706,449.9268798828125
707,559.5584716796875
708,574.3045654296875
709,568.2186279296875
710,570.049072265625
711,604.0501708984375
712,418.79815673828125
713,417.3534851074219
714,541.36474609375
715,511.1180114746094
716,584.9251708984375
717,415.1673889160156
718,544.4728393554688
719,593.2149658203125
720,583.8548583984375
721,445.0428771972656
722,418.17572021484375
723,467.0148010253906
724,564.4588623046875
725,540.985595703125
726,597.0149536132812
727,468.8074645996094
728,597.6284790039062
729,484.475341796875
730,606.5777587890625
731,531.2844848632812
732,590.155517578125
733,595.0109252929688
734,596.3487548828125
735,599.7100830078125
736,546.35791015625
737,326.8107604980469
738,584.34130859375
739,608.0652465820312
740,328.45648193359375
741,584.9395141601562
742,325.17236328125
743,564.8592529296875
744,471.66168212890625
745,463.7261962890625
746,480.0235290527344
747,476.38873291015625
748,594.16162109375
