Update,Reward
241,274.79693603515625
242,258.044921875
243,171.65155029296875
244,290.2042236328125
245,382.4291687011719
246,357.9971923828125
247,387.26934814453125
248,431.24371337890625
249,375.953857421875
250,155.8221893310547
251,385.11474609375
252,425.4059753417969
253,383.3280029296875
254,416.46875
255,397.20526123046875
256,167.22274780273438
257,293.790771484375
258,426.2974548339844
259,411.69287109375
260,399.5456848144531
261,419.55279541015625
262,428.81671142578125
263,389.01104736328125
264,412.85186767578125
265,290.00396728515625
266,421.39727783203125
267,436.01104736328125
268,411.48663330078125
269,445.59637451171875
270,406.72125244140625
271,423.80462646484375
272,416.86602783203125
273,410.05792236328125
274,393.3785400390625
275,396.3839416503906
276,443.66387939453125
277,444.6456604003906
278,415.5165100097656
279,429.8372497558594
280,313.2597961425781
281,444.33428955078125
282,423.2565002441406
283,387.35638427734375
284,452.14288330078125
285,417.59344482421875
286,415.09796142578125
287,420.51806640625
288,329.29510498046875
289,206.86691284179688
290,302.37872314453125
291,301.18145751953125
292,319.146240234375
293,421.7632141113281
294,306.39373779296875
295,412.91650390625
296,304.07171630859375
297,440.7454833984375
298,431.1903076171875
299,286.79693603515625
300,315.8702087402344
301,415.090576171875
302,295.31622314453125
303,427.1266174316406
304,439.1090393066406
305,428.8101806640625
306,346.3889465332031
307,428.9197692871094
308,323.28375244140625
309,315.16943359375
310,431.8223571777344
311,468.703125
312,277.1271667480469
313,450.1405029296875
314,421.16522216796875
315,440.38067626953125
316,425.7062683105469
317,425.20220947265625
318,428.06622314453125
319,447.537353515625
320,427.84954833984375
321,331.98480224609375
322,423.50738525390625
323,343.83978271484375
324,450.41387939453125
325,443.47650146484375
326,443.04473876953125
327,124.48281860351562
328,421.4659423828125
329,439.58038330078125
330,293.99407958984375
331,437.0699157714844
332,295.9298095703125
333,332.12353515625
334,454.3270263671875
335,427.68572998046875
336,275.60491943359375
337,209.99771118164062
338,446.3432922363281
339,436.8266296386719
340,441.27423095703125
341,416.8668212890625
342,319.4639892578125
343,172.4386749267578
344,55.9747428894043
345,443.7734375
346,289.81304931640625
347,335.42364501953125
348,421.01953125
349,326.5331726074219
350,403.4590148925781
351,440.54962158203125
352,434.5159606933594
353,442.5703125
354,430.4405822753906
355,418.38677978515625
356,439.74249267578125
357,468.83355712890625
358,422.749267578125
359,446.8731689453125
360,445.86492919921875
361,436.818115234375
362,447.5641784667969
363,305.4495849609375
364,386.63580322265625
365,469.66461181640625
366,445.3338623046875
367,438.8306579589844
368,409.03680419921875
369,426.935791015625
370,436.6564025878906
371,328.2009582519531
372,398.4454650878906
373,299.934326171875
374,436.30340576171875
375,475.97705078125
376,446.5786437988281
377,423.1548156738281
378,373.0771484375
379,327.5301513671875
380,478.45135498046875
381,453.5392761230469
382,467.7193603515625
383,334.37774658203125
384,467.58465576171875
385,443.2982177734375
386,270.9168701171875
387,435.1675109863281
388,418.409423828125
389,323.1784973144531
390,338.7715148925781
391,421.80413818359375
392,452.6802978515625
393,428.8172607421875
394,415.7712707519531
395,431.9041748046875
396,406.4774169921875
397,448.0418701171875
398,205.4224853515625
399,459.1697082519531
400,442.9433288574219
401,436.4017333984375
402,457.0704345703125
403,428.814208984375
404,323.89404296875
405,445.3304138183594
406,170.84747314453125
407,439.87017822265625
408,458.76239013671875
409,457.31634521484375
410,484.3118896484375
411,153.48773193359375
412,459.82232666015625
413,461.37237548828125
414,452.0119934082031
415,465.27197265625
416,461.72198486328125
417,347.3509826660156
418,235.32611083984375
419,330.38427734375
420,358.5395202636719
421,456.7244873046875
422,317.0945129394531
423,355.5011291503906
424,459.29791259765625
425,222.13987731933594
426,293.2857666015625
427,171.85081481933594
428,443.727783203125
429,431.9071044921875
430,326.1942443847656
431,446.0343933105469
432,424.19378662109375
433,309.36968994140625
434,338.135498046875
435,473.4486083984375
436,459.4056396484375
437,338.9441223144531
438,467.451416015625
439,352.7007141113281
440,461.07574462890625
441,446.6383361816406
442,222.08831787109375
443,421.39971923828125
444,-8.465667724609375
445,218.45169067382812
446,330.24298095703125
447,455.6629333496094
448,337.429931640625
449,323.3613586425781
450,469.0503845214844
451,458.1264343261719
452,412.3523254394531
453,342.8697204589844
454,444.07342529296875
455,444.14324951171875
456,317.2835693359375
457,423.0675354003906
458,317.0787658691406
459,444.259033203125
460,470.1694030761719
461,455.0911865234375
462,455.48724365234375
463,309.66497802734375
464,439.6885986328125
465,476.15191650390625
466,290.44061279296875
467,454.47247314453125
468,427.51080322265625
469,309.86553955078125
470,458.7084045410156
471,431.88238525390625
472,441.42608642578125
473,416.4471435546875
474,446.5303955078125
475,455.84027099609375
476,452.763916015625
477,435.8751220703125
478,418.36993408203125
479,333.1620788574219
480,450.7010803222656
481,449.5436096191406
482,445.9403076171875
483,453.4945373535156
484,442.94091796875
485,462.1256103515625
486,474.4488525390625
